22|7.688357|UDP(UDP)|443 \xe2\x86\x92 50821 Len=263|172.217.14.174:443|192.168.1.244:50821|305|5d59072031b619c46e4ab75b1537bef5c84cc843ee1144234776c980094b4ce0f412c4b4e3fa43b017239f9dd9fc62fd3e4f7c9f58e6b0545d7d882dd7fd61a1266fe9c68fa02fea6bf418c02325861d8e03418e91671dc45e16e4ee98d21ae1fa70ef098890b687901b1e12e72133e7237701f2535fd5a8a32b7b7c2b8713252b025814c706d4a9006a6de93de01574ecf996a26f770906ba37b462bbcf38b7a92fb61d23150c17d47c5f04c2aaee9801d53b59592975e11d00f120e9a976f5d94aed3613c2bd36359880e71b59e62f518f47fb50124feacfeed49b995fcd571342978eeab0345378b9e2913eaec9a348eb206b5bb82597c4eeb3217cd1020d10e3c69b9ac6d1
23|7.688756|UDP(UDP)|443 \xe2\x86\x92 50821 Len=184|172.217.14.174:443|192.168.1.244:50821|226|5d330ae3fddb598246f54f3952e4e6c868bd45a45b3039d36f3b023fd4ab69dee053c1084385578ec3f67a3519597a38ca33f180cbd00ea370890b52e07416d8ee37c493d39ce6afb4d8be1babef1ccfee483e7fc48d0a866e4aeec699ed38a787163f4e6b742b9eecc9c1d6e29c55d6d553e40ad1e57724fd3440e50b7788583d91384856fa1ac69cbbd42cd2a206fd6dc35a28259786af9a3827acca4f98e2fe409adf0d7b30e8f327e7c92a7a810f4a3f259965c1c3c0
24|7.689028|UDP(UDP)|50821 \xe2\x86\x92 443 Len=33|192.168.1.244:50821|172.217.14.174:443|75|5da8dc49973219e5cad7e82c4df30afd2e395d3634202bdc7f13a6ac21ff11d001
25|8.223096|SSDP(UDP)|NOTIFY * HTTP/1.1 |192.168.1.82:46433|255.255.255.255:1900|579|4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e3235352e3235303a313930300d0a43414348452d434f4e54524f4c3a206d61782d616765203d20313830300d0a4c4f434154494f4e3a20687474703a2f2f3139322e3136382e312e38323a313430302f786d6c2f6465766963655f6465736372697074696f6e2e786d6c0d0a4e543a2075726e3a736368656d61732d75706e702d6f72673a6465766963653a5a6f6e65506c617965723a310d0a4e54533a20737364703a616c6976650d0a5345525645523a204c696e75782055506e502f312e3020536f6e6f732f35362e302d373630363020285a50533134290d0a55534e3a20757569643a52494e434f4e5f39343946334544363532393030313430303a3a75726e3a736368656d61732d75706e702d6f72673a6465766963653a5a6f6e65506c617965723a310d0a582d52494e434f4e2d484f555345484f4c443a20536f6e6f735f375a314a3232566447787169624a65797558487567704a356d6e0d0a582d52494e434f4e2d424f4f545345513a2034310d0a582d52494e434f4e2d574946494d4f44453a20310d0a582d52494e434f4e2d56415249414e543a20320d0a484f555345484f4c442e534d415254535045414b45522e415544494f3a20536f6e6f735f375a314a3232566447787169624a65797558487567704a356d6e2e7764362d585f4368324b4f484b3330456c4876420d0a0d0a
28|11.629474|UDP(UDP)|50821 \xe2\x86\x92 443 Len=621|192.168.1.244:50821|172.217.14.174:443|663|48a8dc49973219e5cac1a98d37828a3037e2e2c8529ad7af65bba5a3428d44f89d16674e47322b27416d1c669fcfb502636df7bd24b57c599e1fd3f114f58590134db6cb5a33553b05c64c745360abaa564d28f45128bfcf3f8464c1f6d06ce5188aa9852c776f3b4c397144dbcb5a28b66211969b4ac89aebe4aea467ab6a9d95c1668511c336d59157d879a794c828862a379bc43cb986d5cb04163c58d9ea011d6de82a28262ec314c473eb75982f8c3efc1f7fe8c91beb021103457ce525ca4d5e29bfdf6678ad2b79e0088da2e8e322d27986223293b700366aeb7038910af98485e1eaecdd3a062026326882b1590a69dd6d597529e3b2df8c09a7160483b9397f24865064d4dc53c277b6c2671c68fa66f23ef2646a473298cfc5fb1e1f09a350cc0c0957cc48ce94af2e85acc8173080f82d236fedd67e69298ee2da824e41ee0e5ee8350df2c9cc60e35e09c9c772f6fa142efb87f07a3aa892fe7561291848dfe216348d2a41b374911e82698a20df3d9a46161b1e73627e89ee0b0b3f2e96d3b949f36dc96da8a17d2ae030b3dcde409e874e2114e31e7e205da47fb02bf4f841b362346d8bf474b350e6601877d0d2ab6a6f7a6bdeb9a650ce4719b1c77d81f5e0338c0bfc863f0128254ec86c358c2f2805241b7117b398f67cccfe9d5d59dafa8a62ff3a8d5dfedf3695a3959022783d91f11b9357011f9a3b1a9bdc2c4b8d881c8c3c5e3920593bd9fe1af0da15e919fa2b40aff5414bec8ea06d258a0f9888d22e0c0aff8e60e7cb98b2eb43ff65cbc7fff29f640f92d62613bd81a91e01d8bf7bf2aafc6916156104630806e311d41fd5e416f21c3c306edac6ac9234272e3228df28642c
29|11.658529|UDP(UDP)|443 \xe2\x86\x92 50821 Len=72|172.217.14.174:443|192.168.1.244:50821|114|42175fb5c9d950e068b523d67817dc2881807ed680965cb84d387a3d272ef2abd9decba2ed07f17fb422251e52f8eb16f507a002df14c0951d18552e3abdb97e192a821366ac759b
30|11.659099|UDP(UDP)|443 \xe2\x86\x92 50821 Len=27|172.217.14.174:443|192.168.1.244:50821|69|4115165cbc2f07eb0dd280e5cdecf0e962666979805184082da01c
31|11.659265|UDP(UDP)|50821 \xe2\x86\x92 443 Len=33|192.168.1.244:50821|172.217.14.174:443|75|5ea8dc49973219e5ca34a51657bc76133c3ea380edc8cb394ea8bcd8bb7630ab32
32|11.660891|DNS(UDP)|Standard query 0x75fd A beacons.gcp.gvt2.com|192.168.1.244:52655|192.168.1.254:53|80|75fd0100000100000000000007626561636f6e7303676370046776743203636f6d0000010001
33|11.669636|DNS(UDP)|Standard query response 0x75fd A beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com A 172.217.1.227|192.168.1.254:53|192.168.1.244:52655|126|75fd8180000100020000000007626561636f6e7303676370046776743203636f6d0000010001c00c000500010000005100120f626561636f6e732d68616e646f6666c014c032000100010000005b0004acd901e3
34|11.670278|TCP(TCP)|57864 \xe2\x86\x92 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1|192.168.1.244:57864|172.217.1.227:443|66|
35|11.680165|TCP(TCP)|443 \xe2\x86\x92 57864 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM=1 WS=256|172.217.1.227:443|192.168.1.244:57864|66|
36|11.68029|TCP(TCP)|57864 \xe2\x86\x92 443 [ACK] Seq=1 Ack=1 Win=131072 Len=0|192.168.1.244:57864|172.217.1.227:443|54|
37|11.680615|TLSv1(TCP)|Client Hello|192.168.1.244:57864|172.217.1.227:443|644|160301024901000245030323412403e47e90b444eb138f9cf7a3db79a45ea99d0960b111fed5c9e80ba59b2076043884f7bce1716741283016d429f0d2124c9327df86d8ed6700f834ebfdfe00224a4a130113021303c02bc02fc02cc030cca9cca8c013c014009c009d002f0035000a010001da6a6a0000000000190017000014626561636f6e732e6763702e677674322e636f6d00170000ff01000100000a000a00089a9a001d00170018000b00020100002300000010000e000c02683208687474702f312e31000500050100000000000d00140012040308040401050308050501080606010201001200000033002b00299a9a000100001d0020f60629fb043526b722e52eaecfbfa677d08aaf7e83698bb417ddc72b590fd07f002d00020101002b000b0a3a3a0304030303020301001b0003020002caca0001000029010d00e800e201381f86f66f42790ae0d4250024173c24f474f8a5739f5fa2d45e6baefd491c2f22c80749e9febff0a3b0ea99d4bf51a14b92d9a568efb997f17f034752bbc85122ff18227af64dc239abf1e24f38e67f1cf8dab8c79824a3bbfbb6e8b509bf2e4a22e867ee22aa29b3441a2531ad7b8c43d1f6063b922076ac60b2d59ae93512454e40ca9f809896cd8c3f7c290d9b9c2443e6391c4046a9bc708940e55a7b9c9707a71620eeb6229fe4a23a49550c2c1de5fa4399ecab1eff9328b3cfecded34d883485dac6714d6c15113a92079ad232e2dc19267ba793adb914895d55fe94682ae8d813002120d17f9a518c0d5924df492fc2852cf0a36d7d11b54ad1ba159ef5f2f42ede91fd
38|11.691946|TCP(TCP)|443 \xe2\x86\x92 57864 [ACK] Seq=1 Ack=591 Win=61952 Len=0|172.217.1.227:443|192.168.1.244:57864|60|000000000000
39|11.691947|TLSv1.3(TCP)|Server Hello, Change Cipher Spec, Application Data|172.217.1.227:443|192.168.1.244:57864|266|16030300800200007c0303e8e572d017b7fb4ed4fbefaf47a1c3fe546a704d75eb1e29b1a285a62fe49b612076043884f7bce1716741283016d429f0d2124c9327df86d8ed6700f834ebfdfe130100003400290002000000330024001d00206570b1d518d81d36442f145bb3fcc0514e30a16ac14ce65749689874ccd0da66002b0002030414030300010117030300444e5065fea551a237d8814a69623c0137ed73477ee6e84d830d3f55251146e7a1a37cb97ab98465c9d9519c69507d20c7173e7c9451d96e6dfed52477535e5ea1787542f8
40|11.692965|TLSv1.3(TCP)|Change Cipher Spec, Application Data|192.168.1.244:57864|172.217.1.227:443|118|1403030001011703030035d0d26780ad9694837cce0fd0d6f4f763efc143225fab8df22908c785c99ea9d9c88ea6c31262f558036a52516b7253f242004e283b
41|11.69309|TLSv1.3(TCP)|Application Data|192.168.1.244:57864|172.217.1.227:443|146|1703030057a4a24f2f61f4c4fc24326c977b2378e20c1f904c8a366cfe1f83418443ce47699010a124ce2c527350a880240e48343ec671a0cfef929ba1cd89b8a7614b1eabe3cff6abc855e12a888e581d462bddb7aacbe149883075
42|11.693156|TLSv1.3(TCP)|Application Data|192.168.1.244:57864|172.217.1.227:443|280|17030300ddc438ab23d2e3065591f6e76f1355874b6dcb70019d31d5e3f624da2710e85de318a6b045b646241f82a27e8368a040c586e6b83652e98338c56b95a47aa548e902a44e081183621bae4134cd2626483c5da689d9cd03644ded24cb1a0c367323706079a766479e3b2bbff2c50ee46a6733cec365fa4064229c9280fb2cdbb8f256f82352de7a2bbf4d15bb42910ba73b0f7e5dc680d6cd05e0227e9a13252081c7516a7ad3aafd3f66949d4acea76362673d3dc8ccb2c22a942498842677f772d321b7faf1b3f5874840163742480b4a16d75dad284ac6c901af598a91
43|11.69317|TLSv1.3(TCP)|Application Data|192.168.1.244:57864|172.217.1.227:443|353|17030301267b8dde944ce22fdbc56c3d746929480212fdbd44cbc65234e11116ad5a5f36605ba249c90f38e9c1f797c5f3048e0417bb18250dd99479bd6963cc5b2fe7bcebbb960b859506d70fb085c3bdd66f5db15cb03eb45824415f8366b5b57a4b3beb0fdec35a66424fcadc43d64c6cc2a67455c96c0b3f4b9099df0488176d47c3643b8bf79c67e4f9777ee414d783821a2e98864245ad7dde95d4859e5ff60fd7f8180dacb3aff51eb7df692bc552aaf6fde13511e5d7105871fae56c2b993b3d98ea9b46d86f80dc52f14336c1740dd5dc67d85d9f4cb74acb25b9e32e4ab3662abc792a3491d7f791fca2ca33253deea28db4a7589570e3899f0cc75eab629938327f1e4a4edda0404f67e848d895c9429746534f65b27e650792c9ee70517c1132ad8ec80b5a
44|11.701961|TCP(TCP)|443 \xe2\x86\x92 57864 [ACK] Seq=213 Ack=1272 Win=64512 Len=0|172.217.1.227:443|192.168.1.244:57864|60|00007ce3269a
45|11.702206|TLSv1.3(TCP)|Application Data, Application Data|172.217.1.227:443|192.168.1.244:57864|634|1703030201329222da6f7019f40f8568edc1dacb4d0e9dcb4730e641edebd3ac73cf5047fc36688e40c6dc35d87977d2cf98b0608ea2a1bba57acca48505ebb486b022bdff295eba380fb4bd1dac639ab2befbbd0ae87fd22b187173b67eb6843a03b97295ec480d1b86bfba676c371a1d51e11a00c4289391e27b274bbbf26140c2523391d9f84c55848d8920cc3ca649e5dd4ae338b5ccb4909e24f425d139a6ed6ca919f4e692fe491d39fbc8cf2f0184770f336f1989d35bff1089d0ccd3b11a5e8d0cf3ae66630905536e83d755714dbadc367834f5b92d066fa66b661e72112eeacb7ca32bc7558918655dc8b81db2d25eb464855ff772fc81e441f7bab34860a75c79c5d436d834bc85c977f42367bebd480c20ff15e1fcad04158273f2e3b93ab20c69be4284270d70f82de22ca97575ba157163aa9b1252dcc3e14005c530b0be99bf22f4cdb03bb20a441e04be4d28b79c7edbad4325f7a9e1091188afd9e4f160a128f29451733d79e8aff788a610d614ae7815a794bad7e7b52cac457d6bf43aa7ed81892801b5dad8270c77a5579cf45607732ee30abc53901ec5397648551876a94e95cafbdde606eeaf0febe6d7396382ad9abe99b6fadd03239a3d44a2b8a36212d64315391f969e57e73ca1a1273d0779d99922e0cf767cc46a1bc04a27c82d2be59b3163a5c451916d0584587ddbf4a776c39fdcc3bbf0aec0906fd8a017030300398068063c8b40c6bf61229c952f7cf7c16ed79970ae00b07f1503e8d554c7665ef5ed7d032bf6ea3b4ef88e4362e63d12f34f87f8efceedbc79
46|11.70249|TLSv1.3(TCP)|Application Data|172.217.1.227:443|192.168.1.244:57864|85|170303001aee5b9d5f931dadd6cfbe59a861ac1db90c6814c0ce05e9c61726
47|11.702581|TLSv1.3(TCP)|Application Data|192.168.1.244:57864|172.217.1.227:443|85|170303001af54c842fd09d9dda2921def34ff2041235c91033fa8baa54be27
48|11.709777|TLSv1.3(TCP)|Application Data|172.217.1.227:443|192.168.1.244:57864|1058|17030303e7bda4b4515b5ef60de79d21c1188b1314e02beedf9a073e73f811283f3881128dd289e1e1c80a8681dee40190196e1e128c60bfc560b4e88e24ce33e37bcef3f7b58045006660f4046496768f9d8a9f60e2f3e071021ab4956bd91dc4b79a2a8844068b6c2afa0f26d206209e7c849051a8b367a8c47fbae0c90f431a495417f49a668473d70fe61804ff9db16d8070866ded46002f4c08d97216a269340bbee6350fcec1d027e100591c4fb740e503478036f751dd1f7bd15ed6486e32b93aee94945c96b77cd0a548ed5596d929a3c88863dff9fcfb4a7d4e306572146e58a3d001b1c7eea3b890d29c3d3f72c999d5447a22104983a3da8ddc0ee5a9da2d6de1af4d45a06979876a8c82dc29feb6f4bb9d7ceac55c93b1c4d493c29dab96a356ea63c5565c729d288e6a9932e6a2958e8c31e7863e93cda530a457772de9641f3f5d6398639a56c12b0da8153a381a1d598078fd89b6fc1e64c69bbea3f4b23221e8a90575f76afafd8a37a83cec6638497629ae7784f4d9336dffa0b17b965778398be6eb0ef5f3e74f4e79709ed5eaae5612f18044bfb0d7ee135f35696b4626cca0dd221f16f45a6d5f6b2c3e6e073298c1673f5a09ebb10aa9fc64d4ad02e59b156c062aca6956713ca345778c5327186b023b2137761ce187ac9c7f8d0b7767e3b19e3c808d1eeb9428e568da5cf74c8f62ed4cac81af2733b2e3ba98f87eff1f55bf9a42e18e7bb0010368e9369190f783eaa4c6fe2137fbfa149138cb8fff37e3b4cc178f779eba45beda10ecd7d9a15bae1fff38e9cacc4734b304bdcd88150c4768401c6fcd2b9f32e6ebbd0ba20089d59ebc0a8f621cc8c9cd5ff0c60eb7fbe5ca033b5658eabf35c1f25c55e6e151f488d060e1c758b5bdcedfe0d33422e095925ccc5710cd8482cd1c14e192ec7f7a47323765ef2c2e25699381059702fd8477e2210863d58d0a3fff9fd250228ce63c4f92ec19be4cdf93a12140a33f4c5a93d85a480ce4e9dc5f1c5c936b0b15a145c26b13630c43e6f869ff2273a295e6d61ff9dffe2f2be4e665423c45c0738733e171420258d4b800f30a6598f97e5933195c5a4a4798ac0e87d9c810b29a1d8b3cf92fff2536a3a1731c6f6c4fd089fd771524df32e820881ba6abb3de23048fe80e6140ba60c200aa31ac145fd2c1c47cdf1cd18f178830ac24f07a0cf24790a9a9df51ccddd666bc492342aed999124cc4975f56ce899f0c43be6260653ba65c92eca9d08f81ac3dfa4034bb8dd2c3a4bbe799f00f35dcc1da8599357996b630f746a459cf41bc2dabf56ec1c7beda952ae8800a4790e1906305fd07cef5d422febddb7f96e30b439e90b0182745f05e3910a4966834e6afcb544a836fdd8cf1eac1e69118f1542798ed38d77a2743
49|11.709777|TLSv1.3(TCP)|Application Data|172.217.1.227:443|192.168.1.244:57864|85|170303001aee1862e28a319727a0768ca67069f41d47910999fd1a05fd1d90
50|11.709913|TCP(TCP)|57864 \xe2\x86\x92 443 [ACK] Seq=1303 Ack=1828 Win=131072 Len=0|192.168.1.244:57864|172.217.1.227:443|54|
51|11.710125|TLSv1.3(TCP)|Application Data|172.217.1.227:443|192.168.1.244:57864|93|1703030022cd128036a7f481485ad2845167a4ebb18c72b66fd48cfce66f316db34637fec74b2a
52|11.710191|TCP(TCP)|57864 \xe2\x86\x92 443 [ACK] Seq=1303 Ack=1898 Win=130816 Len=0|192.168.1.244:57864|172.217.1.227:443|54|
53|11.710754|TLSv1.3(TCP)|Application Data|192.168.1.244:57864|172.217.1.227:443|93|170303002297280fab15ea65d198bedb1f74540abdc81470ef1de82bf7775acf5e57bc99a50b47
54|11.716615|TCP(TCP)|443 \xe2\x86\x92 57864 [ACK] Seq=1898 Ack=1303 Win=64512 Len=0|172.217.1.227:443|192.168.1.244:57864|60|00007a9ce3b6
55|11.718535|TCP(TCP)|443 \xe2\x86\x92 57864 [ACK] Seq=1898 Ack=1342 Win=64512 Len=0|172.217.1.227:443|192.168.1.244:57864|60|000076971d76
56|11.787571|SSDP(UDP)|NOTIFY * HTTP/1.1 |192.168.1.82:46433|255.255.255.255:1900|526|4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e3235352e3235303a313930300d0a43414348452d434f4e54524f4c3a206d61782d616765203d20313830300d0a4c4f434154494f4e3a20687474703a2f2f3139322e3136382e312e38323a313430302f786d6c2f6465766963655f6465736372697074696f6e2e786d6c0d0a4e543a20757569643a52494e434f4e5f39343946334544363532393030313430300d0a4e54533a20737364703a616c6976650d0a5345525645523a204c696e75782055506e502f312e3020536f6e6f732f35362e302d373630363020285a50533134290d0a55534e3a20757569643a52494e434f4e5f39343946334544363532393030313430300d0a582d52494e434f4e2d484f555345484f4c443a20536f6e6f735f375a314a3232566447787169624a65797558487567704a356d6e0d0a582d52494e434f4e2d424f4f545345513a2034310d0a582d52494e434f4e2d574946494d4f44453a20310d0a582d52494e434f4e2d56415249414e543a20320d0a484f555345484f4c442e534d415254535045414b45522e415544494f3a20536f6e6f735f375a314a3232566447787169624a65797558487567704a356d6e2e7764362d585f4368324b4f484b3330456c4876420d0a0d0a
57|11.98307|SSDP(UDP)|NOTIFY * HTTP/1.1 |192.168.1.82:46433|255.255.255.255:1900|579|4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e3235352e3235303a313930300d0a43414348452d434f4e54524f4c3a206d61782d616765203d20313830300d0a4c4f434154494f4e3a20687474703a2f2f3139322e3136382e312e38323a313430302f786d6c2f6465766963655f6465736372697074696f6e2e786d6c0d0a4e543a2075726e3a736368656d61732d75706e702d6f72673a6465766963653a5a6f6e65506c617965723a310d0a4e54533a20737364703a616c6976650d0a5345525645523a204c696e75782055506e502f312e3020536f6e6f732f35362e302d373630363020285a50533134290d0a55534e3a20757569643a52494e434f4e5f39343946334544363532393030313430303a3a75726e3a736368656d61732d75706e702d6f72673a6465766963653a5a6f6e65506c617965723a310d0a582d52494e434f4e2d484f555345484f4c443a20536f6e6f735f375a314a3232566447787169624a65797558487567704a356d6e0d0a582d52494e434f4e2d424f4f545345513a2034310d0a582d52494e434f4e2d574946494d4f44453a20310d0a582d52494e434f4e2d56415249414e543a20320d0a484f555345484f4c442e534d415254535045414b45522e415544494f3a20536f6e6f735f375a314a3232566447787169624a65797558487567704a356d6e2e7764362d585f4368324b4f484b3330456c4876420d0a0d0a
