2|0.050775|UDP(UDP)|63282 \xe2\x86\x92 443 Len=33|192.168.1.244:63282|172.253.127.189:443|75|5c4f8be752d1405c37008e9d3bb86a3d6a676e66fd5beae7123208749bec416125
133|13.591452|UDP(UDP)|443 \xe2\x86\x92 63908 Len=1350|74.125.1.169:443|192.168.1.244:63908|1392|413a104e90d19d0ce8bd86637a6ecdd152b2c3e67114c881da725318c15a331ae3640e0a064873c3635fa140500f48864ccbcd2a60c63c3c30e0bf3fdbbff1396b7b9b3716cebb520198d264a4c16de96489847935000e2b04eb05c5d0d3c5bcf620dcf1ad4cfd8af7e97231dc128b389d8481f6a489ddf7350f12ec5600a3a62d1d084974ee185da17159284b5713258f4853f22fc630a677fc6931f07144071ab11e549346bcf231e539e7c8a00a9a1519d6737bf0b7857abb801b3df2cd3de5dfd4c14c2240b0d04a121fd5975e08cac3fcee9b1599afe2aafd472eb06d890efeecd04678e4bbd60b31bdf62683b2e3d00cd0381618fab99b83aa16ea93930721bf3163a3437ca8621b5a728ac8f6e46d27fc41373b33c40b3222d3cf424f91d55fd1b86ec332984ee0a6323da1a312dd5a47e5057f4ef9dceb53dc44253a7a548931c8501e29c351d55d0d9792606d5692f34cc0555a4fc17dcbc72598e980c8cc989c9fe354ba2770707ab8032347e6ed1a1f45bfec061ab240429bd91e2f41ef0766a766b58ede972cf0f7053930d352241206ba7e2d96ff6c0289403381b74c9d858fae17dd55be45098accdc27956318f3aaab18d696cb450fd9b0c4a77a3a4baa5258b2e3b74b38827d6abc0ad636e0b2ea3e6c10fa360a68ec6e61669f41761877feb3caf44309eb2dafa0c66d15c6599885f42302e56e5ad24de7116dd69c185df267bcc84cc90a8681110dec93c6c15d48f2b62deb3c73848791d04ce1b39cd67a7b64bc54ee364ceda3cd3c05443b33e7e7456549516820c92b31a25add234c44b3f6b9c8a708dd1487d128c8b2658343b7cbc4c6dd84816c2315f9e4153d52a67b2c6dbdaf59dd1a97e4cd2ab4bc72d8c076cc669d9406f5245f4d95db944d6da08e3df079bdfd5f086039bd535846a7890f60a56ba2ba4efa27028f9c52c1af9a90106faddcbf093a2fc4083205a9e3ec83d3f066a555637bd1f0023b5c110fed5775099620fc854bcc538ab0aaaa3c8252b2aef5a021cf1a322c20714f4c666f6e37fa867c8ecacfdd72d891e7a643e7607ef17a54b4fd78db5b17d201bcb3ecb3d37c2286b7c58351a0fd64aaf2d56cd134c276332a563e732f65b41d9c444d67b95773fc5f9b31385e546b6aa5df40fad22e8557dc7d6183f7144630a92817ad8ef0065c3e93e643314f9705ca40e6c1c177a6d69b123d285ea5f16dbc20df8bd975ac2dde3f7c3670d7c6ecdfdae0672734281e44e37b58d637a7508fcf0c809cdaa8ee8f8a8aac497b6d5eddf3fcd8a0785c99d1b43a861a649d6ea70618b5a1ae631d155ccb3af98573801fac61937b875fb1ab2e6e1c24c2c41ce54e5d5be5c7096fbc91f1477daf744734d99a63d3878edd3a629cb14530e25dcec833ce1918d8d5b28c58c60205cc7a9ed7e65f55932c99bcd7fb9fe324f4d2982e0f771cb3a97faf963930b11d2d6254801407e534f4414ccccb1840e70692c8ec25b4ee59bfa762917135c77bf7397a3a2e4f6c2a237c0ce14435d830798c46f5a6c25e5a8d6e49e65a04c18047adbf8927dd67601498c223e8eaa97bc6675ee6f89bee0d915255a7d69550fc88f9f47fab6cb78966cc20c54b49e4f628676d0df1898fecbb209010aa690422126b7a1e9a277ff3a9f511c48053f912babc3aaaeaf165e2c2540ed7da6ee9f2f42afb0cbc03fdea0a611fb1144f1a230c2a81b849c25f329932930022a9b2281b27a554c6a9881f3f473dfbae6d859f1d94fe8d56018090e32116e93d5658c46037a64aeb86ee7606b454105c3cc4ccfda8778ae7086eb8048cc1a74dc71a6b6c7fa67224c8dbca27fce72977bc5b2dc2057ced153aa7018ee176f8d63b6d4e44b377d46409dadcdf286ee41c5aafb00d76f1
134|13.59487|UDP(UDP)|63908 \xe2\x86\x92 443 Len=36|192.168.1.244:63908|74.125.1.169:443|78|40ac8f82cb5b91cf6d63f434065abc2c16373e2b80251f7cc80b862dd86213b4d8e4adb0
135|13.610503|UDP(UDP)|443 \xe2\x86\x92 63908 Len=1350|74.125.1.169:443|192.168.1.244:63908|1392|413a11b2f7f4d9a1b49e2c92559008c10be8c50176f1ba038cb86f6f735b9b67337d73665b3ec1854ca51300b7e9c28fc14a6556a33a26fc6c75ec559b9155ed2d6c8b96d32154d23a1b629e63259e7741ede32ad14a1ace34d1d7e01fc7b9cef6ab69027528b8e2bfc70e229946b63d47aded19e6f84fc6544e93be7ed75c00f46fbe85aeafed137de07a41aef26ef4e59d9de930632b601ba0199ef76867411bf7ae7947698683f3615c9c88b3c9bb8fd041a304974d8fcbad0bc44cfcb4d9acaa1e1efcc36188b9e6a3f10b8dba1d0f77a74289d078c706fa423a0c9cffa42898baa7471ee3d32da0bfa17b7501f86ebab6b482f8df2766833f09dd04ae9c9255d022e3d0536219d7ce9717de80bba660bcc7183aed479fe1089bdcf98b5602c054c3534c2b9f6c73ffc266349b49027f449ca45c2ea697ad5a4618aecf6fc2e7fd4cadfb3dad1f6854e4f3bb3704f8b26b8989e26c7615123ee3a5d85b469a2c42b6e4ae44d1cdb03eca03a25782fddf127d4f588d3db0b35bd136ecd8a7009555626a382bc6f9895116249ecff1332745b1fe4058a6f70f10b8f9284597c7d9425da89b84d008f40ce32c20e1ce4677d61df227581a365f3ec1bf35de042fe000b84399e440ee95229d6013864cec4e227ae7c270ad0e0d2eb7017640fe2687ad5a3060d5257324394a935e682f6f2d85a7cd2a055038802de8314f5c783d183d33c8dcc173d4072f873bcf20e737e3468930cc4923177484e91a329171c4881e9a5512ec780e2fb38087d5fa58ca4f59826bba3ae3731e4310bce685089eea5e278bbbb845bf1e9c190d1f9dea208377278d0edb82ed8b1232a0639261db7c3b76d1e58ea9c4cf1f64bc52a237fb09cb5b21f7125688169e88b47861559aff7b07950b72c9d7b264c7ba4d187815d083588df8decef309861ae078a74781f823f21d0d9990e68ed9ee01da158c2f89ddae4fe5e608365d572f03441fe22344abe522ba379e185e1ec5d9aa417cc862f65ccbac1c2e7e389b34fd4dfc5a421c1727c6076e9b216ea9f658473312fc0dcea8be0cda0afbe5ba0f111cf98fe1ab25ac1579ec80c48e302bd04cf86d4282bd51c2cde93fa1c553d0a9456894ffa2f12168894e724f220ff1d20cbb75ff3248b6ee357a2be6ebbe55242510b60f0e397635c4ca4c638bf365bcb499142f45f7c112def9f5de7d4e30f2836e858c660ae0d88e7963ceaa33e3139d6f7a7c88ce0209dc4ff0eec4b3d267f93e993d9c22478a475b21a23ffa5f296fdc79f846862a40843d15640bbf657952df85b9ed6dffc2491d3b851b7ac3afe2564558a623549c22d00afc3205423bce5011aaddc8dd5351cd651ad289c72392a7b8d07ec48f60549edc7cd86c7dfb74246eae1030a731f823f8de128308a27c118421d8380b1c369bbdb7ca7398272090dfa51bb6ac1f7639f72396427b759ca2c0db959251f9af12daae47eb18d54fb668010c4ec7caf23887f2c6b9c1eda40c446abcb9054c1c113648689a81e9f754c7b15f44212c24e9ef19f28d204fe8d78ec859a44141eb2ebcf70efc2cc03ecb2820270693021725fca951bcdb4a01938a07a7f801e1c678beb7c3c231917361f2fae1aacef7849653462d8ba77c45ba202d296ee5408b12cfd227500ccd79d1a39d5ad0a721b55f81000638791cf94640eb007c6266cd553b047eae0fd56fcbf8c0a19bfd721df8e561efa84f67f8ca8a59b793a17b90b9bb24c2a983b5e463bbe554eb9752d233d00584a86e02f2e49dd47458bde63bf59bb7b2a2776f96c2c2fb2395307e3ac581b69df9c6bcff273ec2398790ed7c9149c7bebbefaedadc369cc56b4a7376ded8bfa787c9fb9502d64953c841f6f59a8f3c4504c0940d7635685e08e68105
136|13.610504|UDP(UDP)|443 \xe2\x86\x92 63908 Len=1350|74.125.1.169:443|192.168.1.244:63908|1392|413a12072494fcb30e204a134c2f6540be2a09a57444ad356940e18013be07ebafaa3fe70e6a468c3d8d6b6c4fbd8792f944e22713046e4f084f612a4c9d0ab1db5dcf1fe5f545de0a5b20b30df06291000452281da16a4fa0ae748c7f5f6e100da63a17ce4b778c0bb9bb8db6024b1e9d5fdf65dfcfc4ab53a73e5b0b7c6d8e2d9a6addbd7de9c8082056370142c8f1afbae529945eaac43698171c0d1d94811d6448140a42adeaa60801b8bfb1caf5b2859980bbfbc215fb5ac731a4126b8e3268ef824ecf2dcc5319b9985cc268aebbd2343281fd2c54a4d336421b0cbf9b645a80aea659241a638f5e41615378348f91bada0874d15197ee554a6be0392e5d364c15e136ecf4214187186a2d6856ade88323232d67177c92368db801650911b2dd6d3c6edeeee5a2a98edb9fe807baa9a1a524516156096c694dd8463872ecf5e0680eb8c889fd903b77381ec3fcb382c3709cd3adc8563bfb805fc0e046a345f14d93b7778aecf6429d2e00816f40ce1c7d7df08b1eda46725965839e44aad2e1a4ab25d7fe5dac014f4a771835ac74be0c3462b21fb23dcb129d4db828ec1b18e8c218c2a3984b87a061e9a6051a1b5187da57c97f3aa05ef870c456bf97f562a416a73cd2d1399508d96a06ee81994759aa0c3f001e1588ef61be73e2eaf631d447442879ce99017448d093c2927efc7f4cb2997e8e318317510e322680c46e28380f899290682baba5a37c30b2582b1bc26c1b3f9d88913ff78be3d5dd3b1bdc9986c42f0942107da6faeef27f5c7c134d2c772b7fea536a63f19fdf569fc34820a4ef90b4c4da91993df56477580c1a667038144b6fffcc92666782b99340986678a094aaf1437e4f591c4b51e2424f4d4ca99d9885d064abace51371bc408f6734b7dab38c95e7e8846f453d86f63b4af985c1c50268f00632335b36dab956b93aeb06a57e14ef51a878b2ced064cccfccd7625dfe6b0e11f5f0abf66b814c668ce8043274c11ac6254744fe443d3f7bb409d659d4449e8f46ff43f52b686ca29e0b69bd9ae29a0d176192bd0c4edec4932dbc73e714dd14a0521e180b638228ec0df31cfadf1d49a0c5aad7fc2ed15278aad48de316dc335d44aa84ecf2d5c8e95583f8ca92033486f82772b711d44edce1ac866d1038777a12cca891652c4126ee1adbcd186fd1dbde1937a6200a500e7825546702af94cfe81b7427cfdfc17d14be308c0a1bc23ddf7b6a84e4a05ab304f971fd53c33b021e9d14c6fbcc3b184e90c780c262809cebfd4517af887a92c79eb35ab65943dd0a7ffba56d9708d4f4332a6a19215147adb1eb19e835dd41143a5f004b7635d3ea2dbb35f2f078e2f2dd192a1e4655d35b97230d3f493645c05c903d05756c1834206c3152e693c3825aad928da064d349644574443413f4acef004efb3247837d224250a299fe7d0d9437a9a4d872edc93fa899d2148bfa6638b03d8a3fe59eaebc4dc6fb8bc9fefe54f33f8bffc5db69d4cecba69e5558815c7c4909ce93636043697c43aec642d4df52b3dd14c360fc7fd1e2a660cfefe81b85e6d7ea142543fba8c4df7b3a8af82c4f04623bc4a8ae0800854064eb4ba8fd32ddc9726f8ed98e84b85af9b8fd0e0d7209682878102be5468715f80b716e6895c2da5b2547b49748caa6859774a2da8814387d98e97b9b39f0314467bcd6c6fbbc2bc460fb9fb6c91a76feb12c418437ed3af42bf8a02f557b11339984d71a2471c67447a963f4605af960a9e8149c6fd10c5fa94369e894ed0c63448668d2680571b126fe588b97537e9b9eb10ec306cab95821890a6091dea5e2bb8b845c0eae3595c4c22c07c02c7545da13590939f914a452ac91c710e2521339701d612e4fe98b2fc90b81b0aef26d6513
137|13.610505|UDP(UDP)|443 \xe2\x86\x92 63908 Len=1350|74.125.1.169:443|192.168.1.244:63908|1392|413a1355cb821c9c82bd6cbb22d8783f849bd5a97a377e4cc0fec561e894178ec41815cc5dc20e4a2cd6d9871e97267aa62ad602c2a5c44c345ecf62b325f19c0a529e446dc3cc8fbcac590e5e5c05ee84cd0547e1b0b6914e482803e8c8df270145efa63be66731379c384fa5e10bc721442016e1e49830869f0514eb2f74f5b27ae81dffeae3c92fcc49905f196fc5906be7468856a365d99c8e26d8adb6d48132fb0fa7755040cebd8cefc05ab89d59256b89873a08c189f2a1949be92e9c9d5ad2ee657b80f17311f51ebc348c49649e3fcb5d62a77a95510352a8e771184e1a16800119313c11efb8363f7ebd73fed5bc25235869667b159862bcb30cd21b58f23608242611bd81bd83a9195a5630596619326103b60dcc09b009f32114add5604fd422ff5de8658be7b5d4f3edc4e2ea8603a759ee350b8137584b2b16701929299c14609a69a795ae345935502b58e2f1c90a730714456c07c7ed0aaed27ffb6b5b52ea337538aa753359ec53006aa892f2e56da1273499d0d4c8024917c8d391b7d252bfc255acf00840a5ecfb22b9a1183844a77d07dd4bdba43fb70f2e8b4718740d97968757ec510831110cbca31c1732c5788b245607d2667f0e8c3fd8e125fd3f72197c08392e9a35ecff17b67178e8b44d411ea7723ef3b384306be40aa7dca934e19f99a9a9614b9965fd0fa4176384e58bef718b16307806211223a8d521d56a229ae739e4b100e4a254877a6757053aca7c79732b577207522880377cc4aed05c3c2a251f82f62a5b75d20e7fc935bceef50da1affeedc06c50b649f16040580daf67aaf54b9b756893cf583209730a1490ce2ac7185a8ff499b2a36f3c0d362bc31ab344471caf4f638886c8395e0875f1cb8790a631221660f4dfc61131bf82997706502897f649a1ca0d0d43b25a438d02c8c34bcca11468515657afe744302556327f49d4b9dad74c077a62ad2ca23267e10e9b9cac742c80958311f0d6270d2b841220a41b804765b93b5bec59607ec2526ca19ac8a81a474b8e8504ff5a8040fcb72107c3a5af478f4f8ca03a5a8e2d524aca374ea641a1052d195b01e6580b97b00dafc4eeb96474e332f32d023f34703426cf42008b9feda3aa66818ea6d43e7395d3613d1dd11599496259d66f640801d06b8d1de41fcb5acf436ae09c733fc3bda0730c2917ed169e502b0ba83aac62f44630bac016c3c4103406aebbc2a086517948609579513ff649966395a78a1fa8b2a9668573d4f96ca52ec498e1ce1a15395fc04edbf953a58a8571286d42bcc998258693f5a6690e797b72a54c04875166b57c1454a99fdce5c2da3dd92726836f8f04da663e5a813a2aca1319369069bb1ae5e0e63012b2b265570f8a12b9e4072d87956ff9e6b479b45b500168a6ac0b7bac1b6443eef13d342bc9c55931a47d90dddc5cdf95e71dc12191c28b7c5ceda6d9c84100134bbd0a0f64f5e8e0445f394d06b50a295efa4ec8bb898a01148fc993f66505d5521b91c820d6d875dc7a4d533f0878a70f7ecd04b3e2ae9d6be3bbde6a967523818902ec64c4c52c34b792ad215dc35164a29ed87892ebc36013a34d2108b62e33272090523bf3b46ca733ba689f3ab8eddcb0cd6e8341bd8173d86806c30485237ac8f0ad041b8e12ee3ffb0e952f1dff41bd39d41c1fcc51168877dc8818f5591ee0181a849fd74962522e0fdca06ba7c732bf1d72b6f2efe09755d6fb21aa5a3f96fcd90e4c677428ebaabbf53e5d60880d9360054f1761df22f7b946a7df2480122452b07850ff7137ae655cf2d1090cbca7d6de66a04e370a35abd0d1cd8b4f179233ddfe74df568a95191aeef88945bc24155b0f99958fdcbbd188cd86f515d9b82cd118b1d9cccc368f32c47271
138|13.613802|UDP(UDP)|63908 \xe2\x86\x92 443 Len=36|192.168.1.244:63908|74.125.1.169:443|78|40ac8f82cb5b91cf6d64bd2baf08bb4c9f9c21761bc9542609663739099407ef63057ab6
139|13.617525|UDP(UDP)|443 \xe2\x86\x92 63908 Len=1350|74.125.1.169:443|192.168.1.244:63908|1392|413a1495eb14ca6d3252f847141fa5ea42f295d309d02b85d603bf1fbba729452a78e53f2bbbedf8f6c247d7cb2447f50a5b81f8e9582ac0a303a13e6c36f1bb7d08941edb8ad89a4dab23cf6c0facd11dbe0c18d821e7d9df50ffe2253a7dc4c66332f1d6e790c2589cd71f26de56ccc8be87d54d400d2c7f33f644c782b3509c46c3087735dd609ac4a7f65b2d0acd304f25f311f9c447d8bea165434429a9807f9eae95be726d30dd64b1d5f998898d82de4b34de1250230884721815668cc0e6a7e18439beb0b0a52b5d75f3d18fddee81dbdb84b4eb3571a0c142f3156d218c5abccf5ae520685609b1a50fc9bca7d2c6cfaddacb3204cae47e1b2f4a43485e0d357e33463fad59f2c0b8b22c74fe4ea4c9d49ca50d8fb9302f533215e61b80e86c8a361badbeb0f6d76b3c0edecaf0a09b534eb1127fb194da27093a6f1ec129fec158f10e48ce88c5ca54280dd1cd49188d7d47a61afcdc48f7eaf5cf38510bfc3b24b493bef63f93a906c20f75b5b36190ee65c3a54034fc1fb36a34ed2c8fb4fcc157b7b834de73d93d5cff36825ac54dbe2daf77f218fe1f50ad687ce03e7c5f0fb3ca88f3322ef496014840b14e80edb3ba4d4a5a9a03da4cfcef846705690900b6b60dc6b7accc8cf532a08587786ab10814c41acff3b1ba6a844102bed161fa7a7e4b606b645eb55087deea523b69d658955ff0a79e49c6729b4362e154aee64f6fefa842078b9279599ad65b5b50f84d11c6b1ca6931a36140e1f7df67389384f4a58b2d26ab29a06bef09dcbf107040fa7f6d267c5e7501ebf5c14b1f24517362074fd283cb25217c01f19fa47cdeeaf7dda94d1d28d58ea0d8daf878752e6b4ed2da2e455b1022e838851c1c582f647595fe01b3763e2b52afd42e7fc53d41dbbc21befccf3b3925d451b985e1e43d1f0f51f8a97b9efe859dc4e969c820cc35876aac44cfd7a7047aca918675920f690edb8a4e7f952693115f857b32c2689a9fe853672e47208635edc56f1a1d225b9f5e042c20c766e9329359d883d6d30e3416664730cda18cb2580df7405b156fa32a3621a7c4d9f44534510a7e8e19071b1e7a28999a47c682021cafca0f6e60491142a0ed737f449d701fe093a65056016c16772b18b782d2630266c14ee3b1ac97bc10d710e09660d86ae0a18804c6636ef1d29faf7f2cd4b81286ea5444bcacfb1879c18217d6a339e7b19cf87def6039e991b08c6fef37fa37703f2b94d7ce5a0469b453d354a9862a6e3549718f7b4c7a8b2655ccd1c17df678bfd843ce47c23cf0e72380dc8c865fecd2afcd36b7fd80bf9f703e49682c79f7354ec42776e712d6b306ba100004e9134897ec7c94c2ba16040e6177e405fd67641f423aaa35abb409393a1e876b901b72d167fc869d0252a2ca540c840e0c910825f50f31a5ba3ab6ef9616dfbe0ddf1006258c28cd0ea0cf2ee562fd6941e65a609d834585d5c2a688a8e0e2c17bd77709f2f20d8449e4feab4c36403961c7e50a7c20e46ed8be2e38b135ac5ab8cf8e0791c02d49da6dd65d74deda7256b76763858a678a31b2eda7ab852fb4f3c13520b498675fdba9b53915c7b05e12e1b8c4b554ac0b54ea36811c10c7b5d9e6ef3f2017d056c0f72de274d080ca4e6bec78312c70e1e4091cdc66120ab6901cf191bc7065d0da52d978dc18e4b2f26c1791638aa0b2cfc7cd0b6b9ad9619aecdf605b985496f954357ea226597734da5d1edb15523944db703a753c0038096f322d76ff60a9c3a6f1f0f9bf23da73577def779de6306f198e8613b80bc13c4f629cc49ad31d1e09c75d5c9b31fa3e994388ff7eb4dcb502551b0263cf079bd094b613f64a8af7f8dcd55181fea920c905864d040b5d197c703debbf1e7cd1f860ef
140|13.617526|UDP(UDP)|443 \xe2\x86\x92 63908 Len=1350|74.125.1.169:443|192.168.1.244:63908|1392|413a15f3a3cd8849c397ea94697ff89935e0b24bf22125becbe527a037c625ae9ef3b9e22f7cd124cb4c9ac287ab7f8b57b82f76f205895ffcf081cd1dfe035219f0619c2a39402c668d48ed4c879e74c53ebaa80ccc64ac09ad598bd40120f9c3745a00bf423d286e53a225b65a61e6fd02d2364dc9f4aded11fefd83ae130148a37a327fa9b930aaad798ed410c5a4fc4252457069d81b85ba8ddb1dc2771157b87eadcc26054ac84aac7c6095f99a069a21ed09de9dc90a9fcd9563bc82ac5e33c294c50d1a085131abf50cb8d17ad59242617a04775fdbec7146e0372e4649d04442b82222535a2710aabfde3ecd9116eebaa6e3bc9e5fc3714e413cf09d16061e809176d9b36943f95e4fcf13dcea7dc3564d7032897cd00584e4bd57384d46fc07273af974b01145e526b407ce97b142d73f40414a549caadb4888307f40576a77693ec16ff5f3e14da193624158c21ce60e0109878ac3066e1af2b19559f3b5386d51d53194a6ceb06afa2b81b7bdcbfb6614bfa5a67ca409d3e01611ad4bff7030819b4dac86ed39ba89529db91a5d8caa856fc4b453459ec83bd7bab1c462f7fb57305194092ed490673c42597b98fb49f0c0c52fc6dfd9f2baa92beaae8b2c9846b571333e46a22d312ce6cc556594cdeaeb42246033779181bc74b282b18e80a8685b217dbe6aca74e9c39069d6ad38c0c2dd71cec5ad6a1ac0230711e7b1a6455534f23826088edac3211b53b5bb77e9eede70dc960f51dae5899b222af8f36b778d70d1d9b3234be8ce2566646e492456ad7757c655fa6bb4f6c8db1fc91a50d0d328707d3ffa17432970be9d9b016afd3941dbf7d449e062ffe5d1fc9618d3a52a0aa06e8d6d20d43624147d12ec3e0cb7a67c027303d0fe9ca0165024d43098f064e836f88aeef2b135e4e1440ace33a352ed8175a8048767319559d4608b1c9c97d9ecedd8b26c4b59e46b0a7fa99f31e9529775a97a927938fafe877966c2df36c5f485219be6aba235551aca22b802ab8e8d64bb9a8f168f6045657d059dd7eaa5200ef562522a9562a7a0570de71291506290886007c1e01ea7f0534d845ba227e25dda9e46441bb70a99d7febc4d8877bf138b6bf7f70fa98c050000136a5d707b86fcde0c3ed1c6f9af33d858cd7db668f198ecde213b99ba1b9c3536777e8739d383f690d2768bab02a709a813d5601fc5943ff760107cf593d6286fe83b44564849fa6743f4aab13fd3a5e3907f9332e1232b2550c26fdd6173d1b229fb66d54c49d550df39cf7432d1c1caa1eab46f5fc54bf72317580ca9ab3b9bf469b3c223e6df5ccde7adfb3e91cbad63b90ddb166bbd9c12102b0f318d43d4e7f694ec31b7c1f6d4aaddf97d933efc7c77568c79c4fac092fb3b4f9ae35721e9b243dd13102f4a093d2fb5492ca5c6a10ecd8e1d184e3f0142153eeb15a3483e6344f421186ac56b128e6d9620d4abc84526a6af6a3efcf4e6aa2a8c06f5d35724107eb446f524d8936e555bcb0240d4f0fe2390a236217635d5544323a7783f23c04599cd27be7e270a6854497ab2b7ea11eec45529b4b29b7f6f50c2a14f6af244b7e908d8827c1236f25259ea5634e106490829f067fbd00facec5794128a56c569d18fcfb080547a8244d4bc93f8d4065322a45c4ed10fd099f855538f8a51021d6ce7dab6dbf69fef134ea63107008ebd54658ab730d715cd1c84437d96631233244374e6c550f7da9abcc80fd69f4e33842981e6d836487cc7fd61210e81a682bb6827ebd48abf9026affbb5ad51a7ef12a9e370a5b5fc77f914c84ecc3e1b11e8df1388be95c6d220ba73fe69005ac2e3dff7f9ddd9e8a2f26362c287e2b7c2e7cb4bcb7251dc7d89ed039c18151e632e16345eb4dce6c698ef14
141|13.620829|UDP(UDP)|63908 \xe2\x86\x92 443 Len=36|192.168.1.244:63908|74.125.1.169:443|78|40ac8f82cb5b91cf6d653d705ceaaa8359008eb1ba0bb55cc29d6c36a501d5be5bf4ee0b
142|13.632111|UDP(UDP)|443 \xe2\x86\x92 63908 Len=1350|74.125.1.169:443|192.168.1.244:63908|1392|413a16a112411103ca831428646cac8724b3685f9f9fb705d86348e2bc52a785690e8c2a60f01780956ae9af45954982dd81afad1f9cddd08c52feda49019e9b0a9e4370b6f3706fc6d98eb00c50ece681afa417a05b2d1d0e6300b943a5e1bd579f555f397cdaed180431791f220608af777b300ede875530b4d09fc3cdd77fec97d75d7737b9a86b43a8b58beb812138412c8d79ed10e1953d2c8a5d92a059a00657f0ce95577f34ff5e6f91714e3ed5274d5c59a771cf836d86a9b086210718dd7c6235ba3372743289fe7ed371273a3fdc628fdc21909cb961284aff370ccb04680344ee73f84c3671791ebd2b47a1b95ccc2bebbd750d27517756ef9a9c0fea45f9e1a0ee6f189d8a27e831adeb94c03df9c407342f27995d2124fe9af024a5685b466de650ea577ab7b4734742205e4ebdfa17099b7ebe3c615f3a90e83cdd747a652da6315ec6d0afe47d0849940967f42988e0d8215834505cf78cec203c781acd4168e1c338e431b24fd6be6bc1830dd50b4c60e3742fb5795da789f86ca9b9f4adc8e3839e0eaffe3705aa819caf47e4bc8210add8b5d462b2749c6aaeafbe8ba4ab1cc00b3ff546bfae33d60d674343b95b06a4b4593f7542c908030dc0649df124b941dcd55249e79430ff3e8e8392341f8b7e1b976b7fed11eb06bb4656c03eeee97442a149a0ba0b2763845c95ce2eaa54af05eef7ef5f80a1a240c10d804aa3cc7aa620543cff443efb6ebaeef65b749c72e054fe6fa576e24c8dc99aa6d58ebe2aa56c3bcada5974e7227126a04694079570c1f4250966cbaf41e792d2b633f9bbc6cbf5fc294f5e064a445a1b3626a7e8996d9b3dd258a17977e1997e3a498207719ee7ea3952df9c6fd895b84f851039722012fb2a7fe498789674b4e71373d3641b7bbcc593fb06fbfc1f2a343810963d4d4f1723e98e5b522ad30110173758efa953f36d164ce1839c39f83ad057a97043ebb6b6d4e759c49ea745f22062b35765deccfb8392eae55c5554a862014304bb3f2ae32ee75bccdd54d8585da79982fc8240f561c4f2e6ec8ab6810850ea129177a50f7595cbfd14525732bb295c89b9a76bc3eeeb91616e938a1a4bd3fc2c9cdd0613219c73abd2456ff242e8fa0bcca5877c59f3ab65b454311a7e534c395165e047bb897f7a58792c854e229f73a16784f52485f4b0d36c490387dba367c957fe52f5d420467356be4de5cc96c1ba5d34994ca9ef98065a801f6328fe6ef48317204cc40a419ca423688cec7bde8b378d98d2f8bdc61d0049716a0a3e3ab830aef645c17b801e75883a68e1c0c2412ff6f8de9ac65da9e9e4dd4c2cf021bd76c876eeef67822a00693a11c00215e2576f252f340808e27b93ee0f95d1af668f039dc6b960d52da963d1fb7cc9a89187bc96ab0b4b91834b066a242676a6f0231bd94a8f1be1d630366e3bb501b88e8969b7afdd5c3c27da9fb3284fb73dadb9ce6d3a1cac7c74b9beee1dbb9b731854972710d5850dee2986070658e687c17306df2f095e7577ffdde996f96b1ca5caf09df72bdb184bb485bddfc62f3ed9bab6a9b18588d9baf48028a7f687cd4fa90f62684104bcad7813d8e4c086bcdd7d7cb3b680c01d842a78b3fca5dc7179339c6a98287cd5d3ecbaa1138ac385f0259337a27811f2628bf3f35bf9de4897bbe897cf07858c58896b569442b166e63c27033a07119acd71b86bd3f04adecae3a7548df5d942834d1b43374f0a3d5c5684da84981caa39ae8716c1a792297bc8f83731b587723ecaddd299a27b5ff6cbc137b8e9a0d39099dd2afad2c3ead0dd03751199538575d09e653c0cfe5c20b8cdc5633e19590a7b193b6f5f5a20e04f7f8467c30b25e597e0b5e8d923768d76ffbf626338e57fa8f4d9
